action_type;activity_comment;activity_id;activity_properties;assay_chembl_id;assay_description;assay_type;assay_variant_accession;assay_variant_mutation;bao_endpoint;bao_format;bao_label;canonical_smiles;data_validity_comment;data_validity_description;document_chembl_id;document_journal;document_year;ligand_efficiency;molecule_chembl_id;molecule_pref_name;parent_molecule_chembl_id;pchembl_value;potential_duplicate;qudt_units;record_id;relation;src_id;standard_flag;standard_relation;standard_text_value;standard_type;standard_units;standard_upper_value;standard_value;target_chembl_id;target_organism;target_pref_name;target_tax_id;text_value;toid;type;units;uo_units;upper_value;value
;;1060100;[];CHEMBL819364;Binding affinity against hERG Voltage-gated potassium channel subunit Kv11.1;B;;;BAO_0000192;BAO_0000357;single protein format;CCn1nc(Cc2ccc(OC(F)(F)F)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1;;;CHEMBL1147446;Bioorg Med Chem Lett;2004.0;{'bei': '8.10', 'le': '0.16', 'lle': '-1.71', 'sei': '7.37'};CHEMBL176426;;CHEMBL176426;5.22;0;http://www.openphacts.org/units/Nanomolar;344573;=;1;1;=;;Ki;nM;;6000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;6.0
;;1061392;[];CHEMBL819364;Binding affinity against hERG Voltage-gated potassium channel subunit Kv11.1;B;;;BAO_0000192;BAO_0000357;single protein format;CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC5CCC5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1;;;CHEMBL1147446;Bioorg Med Chem Lett;2004.0;{'bei': '8.31', 'le': '0.16', 'lle': '-1.72', 'sei': '7.40'};CHEMBL176571;;CHEMBL176571;5.24;0;http://www.openphacts.org/units/Nanomolar;344527;=;1;1;=;;Ki;nM;;5700.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;5.7
;;1061416;[];CHEMBL819364;Binding affinity against hERG Voltage-gated potassium channel subunit Kv11.1;B;;;BAO_0000192;BAO_0000357;single protein format;CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(-c5ccccc5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1;;;CHEMBL1147446;Bioorg Med Chem Lett;2004.0;{'bei': '8.67', 'le': '0.16', 'lle': '-2.17', 'sei': '8.97'};CHEMBL174004;;CHEMBL174004;5.52;0;http://www.openphacts.org/units/Nanomolar;344534;=;1;1;=;;Ki;nM;;3000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;3.0
;;1061425;[];CHEMBL819364;Binding affinity against hERG Voltage-gated potassium channel subunit Kv11.1;B;;;BAO_0000192;BAO_0000357;single protein format;CCn1nc(Cc2ccc(-c3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1;;;CHEMBL1147446;Bioorg Med Chem Lett;2004.0;{'bei': '9.65', 'le': '0.18', 'lle': '-1.83', 'sei': '10.39'};CHEMBL368329;;CHEMBL368329;6.40;0;http://www.openphacts.org/units/Nanomolar;344531;=;1;1;=;;Ki;nM;;400.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.4
;;1403595;[];CHEMBL839576;Inhibition of [3H]astemizole binding to Potassium channel HERG;B;;;BAO_0000192;BAO_0000357;single protein format;CN(C)CCCn1nc(C2=C(c3cn(-c4cccnc4)c4ccccc34)C(=O)NC2=O)c2ccccc21;;;CHEMBL1142718;J Med Chem;2005.0;{'bei': '12.67', 'le': '0.23', 'lle': '2.32', 'sei': '7.31'};CHEMBL368416;;CHEMBL368416;6.21;0;http://www.openphacts.org/units/Nanomolar;360760;=;1;1;=;;Ki;nM;;610.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.61
;;1403620;[];CHEMBL839576;Inhibition of [3H]astemizole binding to Potassium channel HERG;B;;;BAO_0000192;BAO_0000357;single protein format;CN(C)CCCn1nc(C2=C(c3cn(-c4ccc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21;;;CHEMBL1142718;J Med Chem;2005.0;{'bei': '14.09', 'le': '0.25', 'lle': '1.95', 'sei': '10.54'};CHEMBL368895;;CHEMBL368895;7.60;0;http://www.openphacts.org/units/Nanomolar;360789;=;1;1;=;;Ki;nM;;25.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.025
;;1403659;[];CHEMBL839576;Inhibition of [3H]astemizole binding to Potassium channel HERG;B;;;BAO_0000192;BAO_0000357;single protein format;CN(C)CCCn1nc(C2=C(c3cn(-c4cncc5ccccc45)c4ccccc34)C(=O)NC2=O)c2ccccc21;;;CHEMBL1142718;J Med Chem;2005.0;{'bei': '11.67', 'le': '0.21', 'lle': '1.26', 'sei': '7.42'};CHEMBL359808;;CHEMBL359808;6.31;0;http://www.openphacts.org/units/Nanomolar;360770;=;1;1;=;;Ki;nM;;490.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.49
;;1403672;[];CHEMBL839576;Inhibition of [3H]astemizole binding to Potassium channel HERG;B;;;BAO_0000192;BAO_0000357;single protein format;CN(C)CCCn1nc(C2=C(c3cn(-c4cnc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21;;;CHEMBL1142718;J Med Chem;2005.0;{'bei': '13.81', 'le': '0.25', 'lle': '2.42', 'sei': '8.78'};CHEMBL359486;;CHEMBL359486;7.47;0;http://www.openphacts.org/units/Nanomolar;360771;=;1;1;=;;Ki;nM;;34.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.034
;;1403965;[];CHEMBL875187;Binding affinity against human IKr channel;B;;;BAO_0000192;BAO_0000357;single protein format;O=S(=O)(c1ccccc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1;;;CHEMBL1142766;Bioorg Med Chem Lett;2005.0;{'bei': '14.63', 'le': '0.29', 'lle': '1.87', 'sei': '15.01'};CHEMBL175586;;CHEMBL175586;5.61;0;http://www.openphacts.org/units/Nanomolar;360477;=;1;1;=;;Ki;nM;;2446.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;2446.0
;;1404342;[];CHEMBL875187;Binding affinity against human IKr channel;B;;;BAO_0000192;BAO_0000357;single protein format;O=S(=O)(c1ccccc1)C1CCN(CCc2ccc(F)cc2F)CC1;;;CHEMBL1142766;Bioorg Med Chem Lett;2005.0;{'bei': '16.42', 'le': '0.33', 'lle': '2.55', 'sei': '16.05'};CHEMBL145939;;CHEMBL145939;6.00;1;http://www.openphacts.org/units/Nanomolar;360474;=;1;1;=;;Ki;nM;;1000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;1000.0
;;1404386;[];CHEMBL875187;Binding affinity against human IKr channel;B;;;BAO_0000192;BAO_0000357;single protein format;O=S(=O)(c1ccc(F)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1;;;CHEMBL1142766;Bioorg Med Chem Lett;2005.0;{'bei': '13.09', 'le': '0.27', 'lle': '1.37', 'sei': '14.06'};CHEMBL175832;;CHEMBL175832;5.25;0;http://www.openphacts.org/units/Nanomolar;360582;=;1;1;=;;Ki;nM;;5561.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;5561.0
;;1404482;[];CHEMBL875187;Binding affinity against human IKr channel;B;;;BAO_0000192;BAO_0000357;single protein format;O=S(=O)(c1ccc(F)cc1)C1CCN(CCc2ccc(F)cc2F)CC1;;;CHEMBL1142766;Bioorg Med Chem Lett;2005.0;{'bei': '16.04', 'le': '0.32', 'lle': '2.57', 'sei': '16.45'};CHEMBL358075;;CHEMBL358075;6.15;1;http://www.openphacts.org/units/Nanomolar;360431;=;1;1;=;;Ki;nM;;710.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;710.0
;;1404554;[];CHEMBL839576;Inhibition of [3H]astemizole binding to Potassium channel HERG;B;;;BAO_0000192;BAO_0000357;single protein format;O=C1NC(=O)C(c2nn(CCCN3CCOCC3)c3ccccc23)=C1c1cn(-c2ccc3ccccc3c2)c2ccccc12;;;CHEMBL1142718;J Med Chem;2005.0;{'bei': '10.44', 'le': '0.19', 'lle': '0.65', 'sei': '7.46'};CHEMBL367106;;CHEMBL367106;6.07;0;http://www.openphacts.org/units/Nanomolar;360776;=;1;1;=;;Ki;nM;;850.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.85
;;1404561;[];CHEMBL839576;Inhibition of [3H]astemizole binding to Potassium channel HERG;B;;;BAO_0000192;BAO_0000357;single protein format;O=C1NC(=O)C(c2nn(CCCN3CCCC3)c3ccccc23)=C1c1cn(-c2ccc3ccccc3c2)c2ccccc12;;;CHEMBL1142718;J Med Chem;2005.0;{'bei': '14.07', 'le': '0.25', 'lle': '1.77', 'sei': '11.03'};CHEMBL367107;;CHEMBL367107;7.96;0;http://www.openphacts.org/units/Nanomolar;360780;=;1;1;=;;Ki;nM;;11.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.011
;;1404648;[];CHEMBL875187;Binding affinity against human IKr channel;B;;;BAO_0000192;BAO_0000357;single protein format;N#Cc1ccc(S(=O)(=O)C2(F)CCN(CCc3ccc(F)cc3F)CC2)cc1;;;CHEMBL1142766;Bioorg Med Chem Lett;2005.0;{'bei': '13.63', 'le': '0.27', 'lle': '1.96', 'sei': '9.10'};CHEMBL368816;;CHEMBL368816;5.57;0;http://www.openphacts.org/units/Nanomolar;360596;=;1;1;=;;Ki;nM;;2702.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;2702.0
;;1404675;[];CHEMBL839576;Inhibition of [3H]astemizole binding to Potassium channel HERG;B;;;BAO_0000192;BAO_0000357;single protein format;CN1CCN(CCCn2nc(C3=C(c4cn(-c5ccc6ccccc6c5)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1;;;CHEMBL1142718;J Med Chem;2005.0;{'bei': '10.99', 'le': '0.20', 'lle': '1.20', 'sei': '8.67'};CHEMBL175845;;CHEMBL175845;6.54;0;http://www.openphacts.org/units/Nanomolar;360781;=;1;1;=;;Ki;nM;;290.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.29
;;1404695;[];CHEMBL839576;Inhibition of [3H]astemizole binding to Potassium channel HERG;B;;;BAO_0000192;BAO_0000357;single protein format;CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1;;;CHEMBL1142718;J Med Chem;2005.0;{'bei': '13.77', 'le': '0.25', 'lle': '0.04', 'sei': '14.86'};CHEMBL17157;TERFENADINE;CHEMBL17157;6.50;0;http://www.openphacts.org/units/Nanomolar;360792;=;1;1;=;;Ki;nM;;320.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.32
;;1404778;[];CHEMBL875187;Binding affinity against human IKr channel;B;;;BAO_0000192;BAO_0000357;single protein format;O=C(CN1CCC(S(=O)(=O)c2ccccc2)CC1)c1ccc(F)cc1F;;;CHEMBL1142766;Bioorg Med Chem Lett;2005.0;{'bei': '13.62', 'le': '0.27', 'lle': '2.08', 'sei': '9.49'};CHEMBL177807;;CHEMBL177807;5.17;0;http://www.openphacts.org/units/Nanomolar;360432;=;1;1;=;;Ki;nM;;6800.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;6800.0
;;1405460;[];CHEMBL875187;Binding affinity against human IKr channel;B;;;BAO_0000192;BAO_0000357;single protein format;O=S(=O)(c1ccc(Cl)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1;;;CHEMBL1142766;Bioorg Med Chem Lett;2005.0;{'bei': '15.32', 'le': '0.32', 'lle': '2.00', 'sei': '17.12'};CHEMBL175544;;CHEMBL175544;6.40;0;http://www.openphacts.org/units/Nanomolar;360595;=;1;1;=;;Ki;nM;;397.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;397.0
;;1405496;[];CHEMBL875187;Binding affinity against human IKr channel;B;;;BAO_0000192;BAO_0000357;single protein format;O=S(=O)(c1ccccc1F)C1(F)CCN(CCc2ccc(F)cc2F)CC1;;;CHEMBL1142766;Bioorg Med Chem Lett;2005.0;{'bei': '15.94', 'le': '0.32', 'lle': '2.52', 'sei': '17.12'};CHEMBL177416;;CHEMBL177416;6.40;0;http://www.openphacts.org/units/Nanomolar;360534;=;1;1;=;;Ki;nM;;398.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;398.0
;;1405956;[];CHEMBL875187;Binding affinity against human IKr channel;B;;;BAO_0000192;BAO_0000357;single protein format;O=S(=O)(c1ccc(N2CCC2)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1;;;CHEMBL1142766;Bioorg Med Chem Lett;2005.0;{'bei': '11.40', 'le': '0.23', 'lle': '1.05', 'sei': '12.31'};CHEMBL176109;;CHEMBL176109;5.00;0;http://www.openphacts.org/units/Nanomolar;360549;=;1;1;=;;Ki;nM;;9971.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;9971.0
;;1422906;[];CHEMBL875187;Binding affinity against human IKr channel;B;;;BAO_0000192;BAO_0000357;single protein format;COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC;;;CHEMBL1142766;Bioorg Med Chem Lett;2005.0;{'bei': '15.95', 'le': '0.30', 'lle': '2.13', 'sei': '14.21'};CHEMBL74355;VOLINANSERIN;CHEMBL74355;5.96;1;http://www.openphacts.org/units/Nanomolar;366102;=;1;1;=;;Ki;nM;;1100.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;1100.0
;;1496984;[];CHEMBL828081;Binding affinity against Potassium channel HERG was determined;B;;;BAO_0000192;BAO_0000357;single protein format;C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F;;;CHEMBL1139555;Bioorg Med Chem Lett;2005.0;{'bei': '17.30', 'le': '0.33', 'lle': '2.47', 'sei': '12.86'};CHEMBL189881;;CHEMBL237336;5.96;0;http://www.openphacts.org/units/Nanomolar;392265;=;1;1;=;;Ki;nM;;1100.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;1100.0
;;1679998;[];CHEMBL858932;Displacement of [35S]-labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1;;;CHEMBL1149413;Bioorg Med Chem Lett;2006.0;{'bei': '15.10', 'le': '0.29', 'lle': '1.56', 'sei': '13.51'};CHEMBL319118;;CHEMBL319118;5.75;0;http://www.openphacts.org/units/Nanomolar;424893;=;1;1;=;;Ki;nM;;1800.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;1800.0
;;1680013;[];CHEMBL858932;Displacement of [35S]-labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;O=c1nc(C2CC3(c4ccccc4)NC2CCC3NCc2cc(OC(F)(F)F)ccc2OC2CC2)[nH][nH]1;;;CHEMBL1149413;Bioorg Med Chem Lett;2006.0;{'bei': '10.16', 'le': '0.19', 'lle': '1.41', 'sei': '5.03'};CHEMBL379010;;CHEMBL379010;5.24;0;http://www.openphacts.org/units/Nanomolar;424903;=;1;1;=;;Ki;nM;;5800.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;5800.0
;;1680015;[];CHEMBL858932;Displacement of [35S]-labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;O=C(O)C1CC2(c3ccc(F)cc3)NC1CCC2NCc1cc(OC(F)(F)F)ccc1OC1CC1;;;CHEMBL1149413;Bioorg Med Chem Lett;2006.0;{'bei': '10.76', 'le': '0.21', 'lle': '0.84', 'sei': '6.66'};CHEMBL202568;;CHEMBL202568;5.32;0;http://www.openphacts.org/units/Nanomolar;424901;=;1;1;=;;Ki;nM;;4800.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;4800.0
;;1680016;[];CHEMBL858932;Displacement of [35S]-labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;O=S(=O)(NCC1CC2(c3ccc(F)cc3)NC1CCC2NCc1cc(OC(F)(F)F)ccc1OC1CC1)c1ccccc1;;;CHEMBL1149413;Bioorg Med Chem Lett;2006.0;{'bei': '10.85', 'le': '0.21', 'lle': '1.35', 'sei': '7.58'};CHEMBL202775;;CHEMBL202775;6.72;0;http://www.openphacts.org/units/Nanomolar;424900;=;1;1;=;;Ki;nM;;190.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;190.0
;;1680017;[];CHEMBL858932;Displacement of [35S]-labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CS(=O)(=O)NCC1CC2(c3ccc(F)cc3)NC1CCC2NCc1cc(OC(F)(F)F)ccc1OC1CC1;;;CHEMBL1149413;Bioorg Med Chem Lett;2006.0;{'bei': '11.44', 'le': '0.23', 'lle': '2.44', 'sei': '7.19'};CHEMBL382848;;CHEMBL382848;6.38;0;http://www.openphacts.org/units/Nanomolar;424899;=;1;1;=;;Ki;nM;;420.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;420.0
;;1680018;[];CHEMBL858932;Displacement of [35S]-labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;OCC1CC2(c3ccccc3)NC1CCC2NCc1cc(OC(F)(F)F)ccc1OC1CC1;;;CHEMBL1149413;Bioorg Med Chem Lett;2006.0;{'bei': '14.20', 'le': '0.27', 'lle': '2.33', 'sei': '10.47'};CHEMBL202417;;CHEMBL202417;6.57;0;http://www.openphacts.org/units/Nanomolar;424898;=;1;1;=;;Ki;nM;;270.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;270.0
;;1680019;[];CHEMBL858932;Displacement of [35S]-labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;FC(F)(F)Oc1ccc(Cl)c(CNC2CCC3CCC2(c2ccccc2)N3)c1;;;CHEMBL1149413;Bioorg Med Chem Lett;2006.0;{'bei': '14.25', 'le': '0.29', 'lle': '0.71', 'sei': '17.58'};CHEMBL202141;;CHEMBL202141;5.85;0;http://www.openphacts.org/units/Nanomolar;424897;=;1;1;=;;Ki;nM;;1400.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;1400.0
;;1680020;[];CHEMBL858932;Displacement of [35S]-labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;FC(F)(F)Oc1ccc(OC2CC2)c(CNC2CCC3CCC2(c2ccccc2)N3)c1;;;CHEMBL1149413;Bioorg Med Chem Lett;2006.0;{'bei': '14.90', 'le': '0.28', 'lle': '1.41', 'sei': '15.15'};CHEMBL382803;;CHEMBL382803;6.44;0;http://www.openphacts.org/units/Nanomolar;424896;=;1;1;=;;Ki;nM;;360.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;360.0
;;1680021;[];CHEMBL858932;Displacement of [35S]-labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COc1ccc(OC(F)(F)F)cc1CNC1CCC2CCC1(c1ccccc1)N2;;;CHEMBL1149413;Bioorg Med Chem Lett;2006.0;{'bei': '16.29', 'le': '0.31', 'lle': '2.13', 'sei': '15.57'};CHEMBL201362;;CHEMBL201362;6.62;0;http://www.openphacts.org/units/Nanomolar;424895;=;1;1;=;;Ki;nM;;240.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;240.0
;;1686242;[];CHEMBL865929;Displacement of labelled MK-499 from cloned channel hERG expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CN(C)[C@H]1CC[C@](c2ccccc2)(N2CCC(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2=O)CC1;;;CHEMBL1138170;Bioorg Med Chem Lett;2006.0;{'bei': '12.05', 'le': '0.23', 'lle': '-0.43', 'sei': '25.51'};CHEMBL203700;;CHEMBL203700;6.01;0;http://www.openphacts.org/units/Nanomolar;432685;=;1;1;=;;Ki;nM;;984.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;984.0
;;1686243;[];CHEMBL865929;Displacement of labelled MK-499 from cloned channel hERG expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CC(C(=O)N[C@]1(c2ccccc2)CC[C@@H](N2CCN(c3ccccc3)C(=O)C2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1;;;CHEMBL1138170;Bioorg Med Chem Lett;2006.0;{'bei': '8.79', 'le': '0.17', 'lle': '-1.70', 'sei': '10.32'};CHEMBL380408;;CHEMBL380408;5.43;0;http://www.openphacts.org/units/Nanomolar;432696;=;1;1;=;;Ki;nM;;3706.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;3706.0
;;1686244;[];CHEMBL865929;Displacement of labelled MK-499 from cloned channel hERG expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CC(C(=O)N[C@]1(c2ccccc2)CC[C@@H](N2CCC3(CCOC3)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1;;;CHEMBL1138170;Bioorg Med Chem Lett;2006.0;{'bei': '10.48', 'le': '0.20', 'lle': '-1.18', 'sei': '14.68'};CHEMBL381390;;CHEMBL381390;6.10;0;http://www.openphacts.org/units/Nanomolar;432695;=;1;1;=;;Ki;nM;;787.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;787.0
;;1686245;[];CHEMBL865929;Displacement of labelled MK-499 from cloned channel hERG expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC1(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN([C@]2(c3ccccc3)CC[C@@H](N3CCC4(CCOC4)CC3)CC2)C1=O;;;CHEMBL1138170;Bioorg Med Chem Lett;2006.0;{'bei': '9.64', 'le': '0.19', 'lle': '-1.12', 'sei': '14.34'};CHEMBL382331;;CHEMBL382331;6.02;0;http://www.openphacts.org/units/Nanomolar;432694;=;1;1;=;;Ki;nM;;947.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;947.0
;;1686246;[];CHEMBL865929;Displacement of labelled MK-499 from cloned channel hERG expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CC1(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN([C@]2(c3ccccc3)CC[C@@H](N3CCN(c4ccccc4Cl)C(=O)C3)CC2)C1=O;;;CHEMBL1138170;Bioorg Med Chem Lett;2006.0;{'bei': '8.15', 'le': '0.16', 'lle': '-2.53', 'sei': '12.60'};CHEMBL381984;;CHEMBL381984;5.53;0;http://www.openphacts.org/units/Nanomolar;432693;=;1;1;=;;Ki;nM;;2987.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;2987.0
;;1686247;[];CHEMBL865929;Displacement of labelled MK-499 from cloned channel hERG expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CC1(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN([C@]2(c3ccccc3)CC[C@@H](N3CCN(c4ccccc4)C(=O)C3)CC2)C1=O;;;CHEMBL1138170;Bioorg Med Chem Lett;2006.0;{'bei': '8.87', 'le': '0.17', 'lle': '-1.69', 'sei': '13.02'};CHEMBL383048;;CHEMBL383048;5.71;0;http://www.openphacts.org/units/Nanomolar;432692;=;1;1;=;;Ki;nM;;1946.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;1946.0
;;1686248;[];CHEMBL865929;Displacement of labelled MK-499 from cloned channel hERG expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CC1(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN([C@]2(c3ccccc3)CC[C@@H](N3CCC4(CCOC4)CC3)CC2)C1=O;;;CHEMBL1138170;Bioorg Med Chem Lett;2006.0;{'bei': '10.58', 'le': '0.20', 'lle': '-1.11', 'sei': '19.64'};CHEMBL379224;;CHEMBL379224;6.44;0;http://www.openphacts.org/units/Nanomolar;432691;=;1;1;=;;Ki;nM;;364.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;364.0
;;1686249;[];CHEMBL865929;Displacement of labelled MK-499 from cloned channel hERG expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;O=C1N([C@]2(c3ccccc3)CC[C@@H](N3CCC4(CCOC4)CC3)CC2)CCC1(O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1;;;CHEMBL1138170;Bioorg Med Chem Lett;2006.0;{'bei': '9.93', 'le': '0.19', 'lle': '-0.42', 'sei': '11.44'};CHEMBL202884;;CHEMBL202884;6.06;0;http://www.openphacts.org/units/Nanomolar;432690;=;1;1;=;;Ki;nM;;862.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;862.0
