action_type;activity_comment;activity_id;activity_properties;assay_chembl_id;assay_description;assay_type;assay_variant_accession;assay_variant_mutation;bao_endpoint;bao_format;bao_label;canonical_smiles;data_validity_comment;data_validity_description;document_chembl_id;document_journal;document_year;ligand_efficiency;molecule_chembl_id;molecule_pref_name;parent_molecule_chembl_id;pchembl_value;potential_duplicate;qudt_units;record_id;relation;src_id;standard_flag;standard_relation;standard_text_value;standard_type;standard_units;standard_upper_value;standard_value;target_chembl_id;target_organism;target_pref_name;target_tax_id;text_value;toid;type;units;uo_units;upper_value;value
;;3500927;[];CHEMBL1260557;Displacement of [3H]dofetilide from human ERG;B;;;BAO_0000192;BAO_0000357;single protein format;c1ccc2c(N3CCN(CCCCOc4ccc5c(c4)CNC5)CC3)cccc2c1;;;CHEMBL1255556;Bioorg Med Chem Lett;2010.0;{'bei': '14.46', 'le': '0.26', 'lle': '1.39', 'sei': '20.93'};CHEMBL1258425;;CHEMBL1258425;5.81;0;http://www.openphacts.org/units/Nanomolar;963401;=;1;1;=;;Ki;nM;;1560.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;1560.0
;;3500928;[];CHEMBL1260557;Displacement of [3H]dofetilide from human ERG;B;;;BAO_0000192;BAO_0000357;single protein format;Fc1ccc2cccc(N3CCN(CCCCOc4ccc5c(c4)CNC5)CC3)c2c1;;;CHEMBL1255556;Bioorg Med Chem Lett;2010.0;{'bei': '13.76', 'le': '0.25', 'lle': '1.21', 'sei': '20.82'};CHEMBL1258532;;CHEMBL1258532;5.78;0;http://www.openphacts.org/units/Nanomolar;963528;=;1;1;=;;Ki;nM;;1680.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;1680.0
;;3500930;[];CHEMBL1260557;Displacement of [3H]dofetilide from human ERG;B;;;BAO_0000192;BAO_0000357;single protein format;O=C1NCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)cc21;;;CHEMBL1255556;Bioorg Med Chem Lett;2010.0;{'bei': '13.80', 'le': '0.25', 'lle': '1.67', 'sei': '12.79'};CHEMBL1258647;;CHEMBL1258647;5.73;0;http://www.openphacts.org/units/Nanomolar;963655;=;1;1;=;;Ki;nM;;1850.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;1850.0
;;3500931;[];CHEMBL1260557;Displacement of [3H]dofetilide from human ERG;B;;;BAO_0000192;BAO_0000357;single protein format;O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cc(F)c(F)cc45)CC3)cc21;;;CHEMBL1255556;Bioorg Med Chem Lett;2010.0;{'bei': '12.69', 'le': '0.24', 'lle': '1.39', 'sei': '12.79'};CHEMBL1257261;;CHEMBL1257261;5.73;0;http://www.openphacts.org/units/Nanomolar;962126;=;1;1;=;;Ki;nM;;1860.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;1860.0
;;3500932;[];CHEMBL1260557;Displacement of [3H]dofetilide from human ERG;B;;;BAO_0000192;BAO_0000357;single protein format;O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21;;;CHEMBL1255556;Bioorg Med Chem Lett;2010.0;{'bei': '13.12', 'le': '0.24', 'lle': '1.49', 'sei': '12.69'};CHEMBL1258879;;CHEMBL1258879;5.69;0;http://www.openphacts.org/units/Nanomolar;963908;=;1;1;=;;Ki;nM;;2060.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;2060.0
;;3500935;[];CHEMBL1260557;Displacement of [3H]dofetilide from human ERG;B;;;BAO_0000192;BAO_0000357;single protein format;O=C1NCc2ccc(OCCCN3CCN(c4cccc5ccccc45)CC3)cc21;;;CHEMBL1255556;Bioorg Med Chem Lett;2010.0;{'bei': '13.83', 'le': '0.25', 'lle': '1.88', 'sei': '12.39'};CHEMBL1258533;;CHEMBL1258533;5.55;0;http://www.openphacts.org/units/Nanomolar;963529;=;1;1;=;;Ki;nM;;2810.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;2810.0
;;3500936;[];CHEMBL1260557;Displacement of [3H]dofetilide from human ERG;B;;;BAO_0000192;BAO_0000357;single protein format;O=C1NCc2ccc(OCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc21;;;CHEMBL1255556;Bioorg Med Chem Lett;2010.0;{'bei': '12.97', 'le': '0.24', 'lle': '1.63', 'sei': '12.15'};CHEMBL1258648;;CHEMBL1258648;5.44;0;http://www.openphacts.org/units/Nanomolar;963656;=;1;1;=;;Ki;nM;;3610.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;3610.0
;;3516347;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;N#Cc1nc(CCCN2CCCCC2)cc(-c2cccc(C(F)(F)F)c2)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '18.15', 'le': '0.34', 'lle': '2.35', 'sei': '12.87'};CHEMBL1084400;;CHEMBL1084400;6.80;0;http://www.openphacts.org/units/Nanomolar;966563;=;1;1;=;;Ki;nM;;160.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.16
;;3516348;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;N#Cc1nc(CCCN2CCCCC2)cc(C2CCCCCC2)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '18.85', 'le': '0.35', 'lle': '1.95', 'sei': '11.65'};CHEMBL1084403;;CHEMBL1084403;6.16;0;http://www.openphacts.org/units/Nanomolar;966684;=;1;1;=;;Ki;nM;;700.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.7
;;3516351;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CCCc1cc(-c2cc(C(=O)N(C)CCN(C)C)cc(C(F)(F)F)c2)nc(C#N)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '14.66', 'le': '0.28', 'lle': '2.53', 'sei': '8.41'};CHEMBL1271070;;CHEMBL1271070;6.15;0;http://www.openphacts.org/units/Nanomolar;966806;=;1;1;=;;Ki;nM;;710.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.71
;;3516352;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CCCc1cc(-c2cc(C(=O)N(CCN(C)C)Cc3ccccc3)cc(C(F)(F)F)c2)nc(C#N)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '13.97', 'le': '0.26', 'lle': '1.73', 'sei': '9.47'};CHEMBL1234898;;CHEMBL1234898;6.92;0;http://www.openphacts.org/units/Nanomolar;966920;=;1;1;=;;Ki;nM;;120.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.12
;;3516353;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CCCc1cc(-c2cc(C(=O)N(C)Cc3ccccc3)cc(C(F)(F)F)c2)nc(C#N)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '14.67', 'le': '0.27', 'lle': '1.17', 'sei': '9.20'};CHEMBL1271174;;CHEMBL1271174;6.43;0;http://www.openphacts.org/units/Nanomolar;966921;=;1;1;=;;Ki;nM;;370.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.37
;;3516354;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;N#Cc1nc(CCCO)cc(-c2cccc(C(F)(F)F)c2)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '14.67', 'le': '0.28', 'lle': '1.55', 'sei': '6.46'};CHEMBL1271273;;CHEMBL1271273;4.51;0;http://www.openphacts.org/units/Nanomolar;967037;=;1;1;=;;Ki;nM;;31000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;31.0
;;3516356;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CCC(CC)NC(=O)CCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '14.09', 'le': '0.27', 'lle': '1.23', 'sei': '6.99'};CHEMBL1271275;;CHEMBL1271275;5.50;0;http://www.openphacts.org/units/Nanomolar;967039;=;1;1;=;;Ki;nM;;3160.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;3.16
;;3516357;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CCC(CC)NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '17.25', 'le': '0.33', 'lle': '1.75', 'sei': '10.54'};CHEMBL1084401;;CHEMBL1084401;6.50;0;http://www.openphacts.org/units/Nanomolar;967157;=;1;1;=;;Ki;nM;;320.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.32
;;3516358;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CNCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '19.36', 'le': '0.37', 'lle': '3.01', 'sei': '10.07'};CHEMBL1271380;;CHEMBL1271380;6.20;0;http://www.openphacts.org/units/Nanomolar;967158;=;1;1;=;;Ki;nM;;630.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.63
;;3516359;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;N#Cc1nc(CCCNCC(F)(F)F)cc(-c2cccc(C(F)(F)F)c2)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '16.23', 'le': '0.32', 'lle': '2.18', 'sei': '10.23'};CHEMBL1269847;;CHEMBL1269847;6.30;0;http://www.openphacts.org/units/Nanomolar;965332;=;1;1;=;;Ki;nM;;500.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.5
;;3516360;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CN1CCN(CCCc2cc(-c3cccc(C(F)(F)F)c3)nc(C#N)n2)CC1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '15.41', 'le': '0.29', 'lle': '2.79', 'sei': '10.70'};CHEMBL1269848;;CHEMBL1269848;6.00;0;http://www.openphacts.org/units/Nanomolar;965333;=;1;1;=;;Ki;nM;;1000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;1.0
;;3516361;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;N#Cc1nc(CCCN2CCOCC2)cc(-c2cccc(C(F)(F)F)c2)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '17.26', 'le': '0.33', 'lle': '3.19', 'sei': '10.47'};CHEMBL1269955;;CHEMBL1269955;6.50;0;http://www.openphacts.org/units/Nanomolar;965459;=;1;1;=;;Ki;nM;;320.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.32
;;3516362;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COCCNCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '17.16', 'le': '0.33', 'lle': '3.05', 'sei': '8.83'};CHEMBL1269956;;CHEMBL1269956;6.25;0;http://www.openphacts.org/units/Nanomolar;965460;=;1;1;=;;Ki;nM;;560.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.56
;;3516363;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;N#Cc1nc(CCCN2CCC(O)CC2)cc(-c2cccc(C(F)(F)F)c2)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '15.24', 'le': '0.29', 'lle': '2.53', 'sei': '8.15'};CHEMBL1270062;;CHEMBL1270062;5.95;0;http://www.openphacts.org/units/Nanomolar;965586;=;1;1;=;;Ki;nM;;1120.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;1.12
;;3516364;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;N#Cc1nc(CCCNc2ccccn2)cc(-c2cccc(C(F)(F)F)c2)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '16.69', 'le': '0.31', 'lle': '1.93', 'sei': '8.59'};CHEMBL1270063;;CHEMBL1270063;6.40;0;http://www.openphacts.org/units/Nanomolar;965587;=;1;1;=;;Ki;nM;;400.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.4
;;3516367;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;N#Cc1nc(CCCNCC(N)=O)cc(-c2cccc(C(F)(F)F)c2)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '14.86', 'le': '0.28', 'lle': '3.36', 'sei': '5.16'};CHEMBL1270268;;CHEMBL1270268;5.40;0;http://www.openphacts.org/units/Nanomolar;965834;=;1;1;=;;Ki;nM;;3980.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;3.98
;;3516368;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CC(C)(NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1)C(N)=O;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '14.05', 'le': '0.27', 'lle': '2.68', 'sei': '5.25'};CHEMBL1270269;;CHEMBL1270269;5.50;0;http://www.openphacts.org/units/Nanomolar;965835;=;1;1;=;;Ki;nM;;3160.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;3.16
;;3516369;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;N#Cc1nc(CCCNC2(C(N)=O)CC2)cc(-c2cccc(C(F)(F)F)c2)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '14.90', 'le': '0.28', 'lle': '3.23', 'sei': '5.54'};CHEMBL1270366;;CHEMBL1270366;5.80;0;http://www.openphacts.org/units/Nanomolar;965958;=;1;1;=;;Ki;nM;;1580.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;1.58
;;3516370;[];CHEMBL1275133;Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;N#Cc1nc(CCCNC2(C(N)=O)CCC2)cc(-c2cccc(C(F)(F)F)c2)n1;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '13.88', 'le': '0.26', 'lle': '2.64', 'sei': '5.35'};CHEMBL1270367;;CHEMBL1270367;5.60;0;http://www.openphacts.org/units/Nanomolar;965959;=;1;1;=;;Ki;nM;;2510.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;2.51
;;3516432;[];CHEMBL1275154;Inhibition of human ERG channel expressed in HEK293 cells by patch clamp assay;B;;;BAO_0000192;BAO_0000219;cell-based format;CC(C)(NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1)C(N)=O;;;CHEMBL1268809;Bioorg Med Chem Lett;2010.0;{'bei': '14.11', 'le': '0.27', 'lle': '2.70', 'sei': '5.28'};CHEMBL1270269;;CHEMBL1270269;5.52;0;http://www.openphacts.org/units/Nanomolar;965835;=;1;1;=;;Ki;nM;;3000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;3.0
;;3519168;[];CHEMBL1273286;Inhibition of human ERG by patch clamp assay;B;;;BAO_0000192;BAO_0000019;assay format;N=C(c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1)N1CCCCC1;;;CHEMBL1268866;J Med Chem;2010.0;{'bei': '13.50', 'le': '0.27', 'lle': '1.00', 'sei': '6.82'};CHEMBL473772;;CHEMBL473772;6.70;0;http://www.openphacts.org/units/Nanomolar;966789;=;1;1;=;;Ki;nM;;200.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;200.0
;;3598430;[];CHEMBL1293148;Displacement of [3H]-dofetilide in human hERG expressed in CHO cells by proximity assay;B;;;BAO_0000192;BAO_0000219;cell-based format;Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cccc2n1;;;CHEMBL1287678;Bioorg Med Chem Lett;2010.0;{'bei': '13.91', 'le': '0.25', 'lle': '2.36', 'sei': '9.71'};CHEMBL513715;;CHEMBL513715;5.60;1;http://www.openphacts.org/units/Nanomolar;975890;=;1;1;=;;Ki;nM;;2511.89;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;pKi;;UO_0000065;;5.6
;;3598431;[];CHEMBL1293148;Displacement of [3H]-dofetilide in human hERG expressed in CHO cells by proximity assay;B;;;BAO_0000192;BAO_0000219;cell-based format;Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cccc2n1;;;CHEMBL1287678;Bioorg Med Chem Lett;2010.0;{'bei': '12.96', 'le': '0.24', 'lle': '2.14', 'sei': '11.04'};CHEMBL469345;;CHEMBL469345;5.40;1;http://www.openphacts.org/units/Nanomolar;975891;=;1;1;=;;Ki;nM;;3981.07;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;pKi;;UO_0000065;;5.4
;;3598432;[];CHEMBL1293148;Displacement of [3H]-dofetilide in human hERG expressed in CHO cells by proximity assay;B;;;BAO_0000192;BAO_0000219;cell-based format;Cc1ccc2c(N3CCN(CCc4cccc5c4CCC(=O)N5)CC3)cccc2n1;;;CHEMBL1287678;Bioorg Med Chem Lett;2010.0;{'bei': '13.73', 'le': '0.25', 'lle': '1.71', 'sei': '11.35'};CHEMBL1290486;;CHEMBL1290486;5.50;0;http://www.openphacts.org/units/Nanomolar;976017;=;1;1;=;;Ki;nM;;3162.28;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;pKi;;UO_0000065;;5.5
;;3598433;[];CHEMBL1293148;Displacement of [3H]-dofetilide in human hERG expressed in CHO cells by proximity assay;B;;;BAO_0000192;BAO_0000219;cell-based format;Cc1ccc2c(N3CCN(CCc4cccc5c4CCC(=O)N5C)CC3)cccc2n1;;;CHEMBL1287678;Bioorg Med Chem Lett;2010.0;{'bei': '13.03', 'le': '0.24', 'lle': '1.58', 'sei': '13.61'};CHEMBL1290487;;CHEMBL1290487;5.40;0;http://www.openphacts.org/units/Nanomolar;976018;=;1;1;=;;Ki;nM;;3981.07;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;pKi;;UO_0000065;;5.4
;;3598434;[];CHEMBL1293148;Displacement of [3H]-dofetilide in human hERG expressed in CHO cells by proximity assay;B;;;BAO_0000192;BAO_0000219;cell-based format;Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4CCC(=O)N5)CC3)cccc2n1;;;CHEMBL1287678;Bioorg Med Chem Lett;2010.0;{'bei': '13.03', 'le': '0.24', 'lle': '1.30', 'sei': '11.14'};CHEMBL1290596;;CHEMBL1290596;5.40;0;http://www.openphacts.org/units/Nanomolar;976154;=;1;1;=;;Ki;nM;;3981.07;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;pKi;;UO_0000065;;5.4
;;3598435;[];CHEMBL1293148;Displacement of [3H]-dofetilide in human hERG expressed in CHO cells by proximity assay;B;;;BAO_0000192;BAO_0000219;cell-based format;Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4CCC(=O)N5C)CC3)cccc2n1;;;CHEMBL1287678;Bioorg Med Chem Lett;2010.0;{'bei': '14.23', 'le': '0.26', 'lle': '1.97', 'sei': '15.37'};CHEMBL1290597;;CHEMBL1290597;6.10;0;http://www.openphacts.org/units/Nanomolar;976155;=;1;1;=;;Ki;nM;;794.33;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;pKi;;UO_0000065;;6.1
;;3598438;[];CHEMBL1293148;Displacement of [3H]-dofetilide in human hERG expressed in CHO cells by proximity assay;B;;;BAO_0000192;BAO_0000219;cell-based format;Cc1ccc2c(N3CCN(CCc4c(C)ccc5[nH]c(=O)ccc45)CC3)cccc2n1;;;CHEMBL1287678;Bioorg Med Chem Lett;2010.0;{'bei': '11.15', 'le': '0.20', 'lle': '0.54', 'sei': '8.81'};CHEMBL1289047;;CHEMBL1289047;4.60;0;http://www.openphacts.org/units/Nanomolar;974313;=;1;1;=;;Ki;nM;;25118.86;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;pKi;;UO_0000065;;4.6
;;3599841;[];CHEMBL1291160;Displacement of labeled MK-499 from human ERG;B;;;BAO_0000192;BAO_0000357;single protein format;CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(=O)OC)sc3c2)nn1)C(F)(F)F;;;CHEMBL1287744;Bioorg Med Chem Lett;2010.0;{'bei': '10.94', 'le': '0.22', 'lle': '0.05', 'sei': '6.73'};CHEMBL1290649;;CHEMBL1290649;5.20;0;http://www.openphacts.org/units/Nanomolar;976210;=;1;1;=;;Ki;nM;;6300.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;6.3
;;3599844;[];CHEMBL1291160;Displacement of labeled MK-499 from human ERG;B;;;BAO_0000192;BAO_0000357;single protein format;CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(CO)sc3c2)nn1)C(F)(F)F;;;CHEMBL1287744;Bioorg Med Chem Lett;2010.0;{'bei': '10.92', 'le': '0.22', 'lle': '0.03', 'sei': '6.87'};CHEMBL1289093;;CHEMBL1289093;4.89;0;http://www.openphacts.org/units/Nanomolar;974364;=;1;1;=;;Ki;nM;;13000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;13.0
;;3599845;[];CHEMBL1291160;Displacement of labeled MK-499 from human ERG;B;;;BAO_0000192;BAO_0000357;single protein format;CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(C)(C)O)sc3c2)nn1)C(F)(F)F;;;CHEMBL1287744;Bioorg Med Chem Lett;2010.0;{'bei': '11.74', 'le': '0.23', 'lle': '-0.01', 'sei': '7.85'};CHEMBL1289094;;CHEMBL1289094;5.58;0;http://www.openphacts.org/units/Nanomolar;974365;=;1;1;=;;Ki;nM;;2600.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;2.6
;;3599846;[];CHEMBL1291160;Displacement of labeled MK-499 from human ERG;B;;;BAO_0000192;BAO_0000357;single protein format;CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(C)O)sc3c2)nn1)C(F)(F)F;;;CHEMBL1287744;Bioorg Med Chem Lett;2010.0;{'bei': '11.74', 'le': '0.23', 'lle': '0.00', 'sei': '7.62'};CHEMBL1289214;;CHEMBL1289214;5.42;0;http://www.openphacts.org/units/Nanomolar;974499;=;1;1;=;;Ki;nM;;3800.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;3.8
;;3599847;[];CHEMBL1291160;Displacement of labeled MK-499 from human ERG;B;;;BAO_0000192;BAO_0000357;single protein format;CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(C)=O)sc3c2)nn1)C(F)(F)F;;;CHEMBL1287744;Bioorg Med Chem Lett;2010.0;{'bei': '11.66', 'le': '0.23', 'lle': '-0.21', 'sei': '7.88'};CHEMBL1289215;;CHEMBL1289215;5.36;0;http://www.openphacts.org/units/Nanomolar;974500;=;1;1;=;;Ki;nM;;4400.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;4.4
;;3599850;[];CHEMBL1291160;Displacement of labeled MK-499 from human ERG;B;;;BAO_0000192;BAO_0000357;single protein format;CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(N)=O)sc3c2)nn1)C(F)(F)F;;;CHEMBL1287744;Bioorg Med Chem Lett;2010.0;{'bei': '10.36', 'le': '0.20', 'lle': '0.30', 'sei': '5.07'};CHEMBL1289446;;CHEMBL1289446;4.77;0;http://www.openphacts.org/units/Nanomolar;974765;=;1;1;=;;Ki;nM;;17000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;17.0
